ACTB NEP
IKBB SFPQ
NUCL PNPT1
PAR6G RAC1
CREL2 PIN1
PRDX5 ZFY19
CD9 ELAV1
DYLT1 SVIL
MYH10 RIPK3
K1967 MAX
DUS22 MK08
TRI63 UBC9
ELOC NRBP
SERC TIMP2
CNTFR JAK1
NOP58 PAF
ACINU PHS
CYBP IPO11
CUL3 NOP2
ARCH NRF1
FOS SMAD3
CE57L DISC1
SCNNA UBC9
EWS TLN1
CTBP1 RNZ2
CUL4B HS90A
2AAA 2ABD
HNRPR NSD2
JMJD6 VP26A
GET4 KIFC2
APBB1 PQBP1
RL23A RS19
IQCB1 UBE3B
IKKB PRP17
1433E TBB2A
RBMX VCAM1
FABD ICT1
TIM50 VAMP2
WBP1 YAP1
MED10 MED9
CAF1B SETB1
ELAV1 TFDP1
NICA SPF27
IKBZ NFKB1
CHIP GPR37
FAF1 UGPA
DNM1L JMJD6
1433Z KAD5
PLRG1 ZCRB1
BAP31 RFA1
NRF1 PARP1
NOP58 RL7
FANCC RS3A
CALM KCNQ3
SC24A UBP34
ADA1B ALBU
MDM2 NEK9
DC1L1 NRF1
MDM2 UBC9
HDGF HMGA2
PSA7 PSB3
P55G PI4KB
PSA5 PSA6
DREB LRRK1
BDNF ESR1
GLE1 NU155
DRP2 PRAX
E2AK2 HNRL1
DHX34 EXOC8
MOB1A STK3
LKHA4 TMM62
EGR1 NFAC2
AAPK1 CH60
CT024 NUP93
DYL1 PHLA3
CEP72 S4A10
AT1A1 E2F3
NCF4 XRCC6
CRK ID4
ALEX SNX13
PRP16 PRP17
ASAP1 SH3K1
P20D2 RIOK2
SCG1 TAZ
HDAC5 IMB1
MYB SIN3A
AGO1 RL15
HSP72 MEPCE
EXOS9 EXOSX
HNRPC TRAF6
CNBP HNRL1
CALL3 PPR3A
PIN1 RNPS1
HS90B TRI56
P63 SMAD2
CTCF DDX17
HDAC2 SRSF9
SH3K1 SPY2
CPSF6 ESR2
IF4G1 ITA4
CHD7 OLIG1
APC11 BIRC6
CSN6 TGT
FYN TYRO3
LOX5 MAPK2
RAD21 RS16
CUL3 PURA2
HDAC1 SNAI2
GPX7 SGTA
CCNA1 PRCA1
GNAZ STIP1
FLNC LTBP3
ATX1 QKI
ADCY2 KAPCG
CCD53 FA21C
PSD11 TBB2A
KCC2B PLCB3
CALM TOPK
GRAK HMGB2
BIG2 TNR1A
CLK3 EED
MK10 U119A
MMS19 RAGP1
DREB TAB1
ICAM1 RS25
PI4KB TEKT3
ATF3 PDX1
CASP3 WNK3
GNL3 RL6
ISG15 SYWC
A4 MPP3
HSP74 MYCD
DDX42 STX1A
KPCA SNP23
CXG1 ZO3
KCC1D ULA1
SOCS3 STAT3
DLX2 P85A
COPG2 SNW1
SUMO3 TDIF2
JUN TBA1A
EIF1B PFD2
UB2G2 UBA6
CUL4B FUBP2
NT5D2 TRAF2
ARRD4 ITCH
I28RA SOCS5
M4K4 NEMO
HNRPU TF65
CJ047 POTE1
COMD1 S12A2
HDAC3 NCOR2
FINC PSA2
GBRL2 TSR2
ATX1 MPRI
NRF1 UVSSA
RN146 XRCC1
MDM2 PSA5
ANXA1 PTN11
ESR1 GRP75
NUCB1 XPO1
IPO4 RING2
MYH2 UBP15
PDPK1 PK3CA
GCR PRP6
FAS PAF
MD1L1 MLX
CDC6 ORC5
CPSF5 EIF1B
RNF31 TRAF2
VPS16 VPS41
CEBPD HDAC3
CRCM NAA10
EIF3G UBP3
FAF1 FAF2
PP1A WBP11
WDR48 WRN
MYO1B UBD
DNJB4 MDM2
CRLD2 IQCB1
DISC1 SPTA2
GIT1 TXND9
CGBP1 INSR
LAT PAK1
CSK22 JUN
CTRO HGS
DIAP3 PTBP3
IRS4 KAPCA
RFA2 XRN1
NEU2 OXYR
TAF3 TBPL2
MED6 VDR
RAD21 SMR3B
DGKZ PLCB4
LEG1 MYC
RFOX2 RHXF2
RAE1L WDR26
ATX1 EIF3F
INAR1 P85A
MED16 MED30
PRPK TCPA
HDAC6 SAV1
STRN4 TCPQ
ALKB3 SRPK1
GBRL1 H12
APBB1 WBP11
RPN2 STT3B
C1TC TM165
ILK S10A8
GATA1 SKI
AGO1 RS3A
ETUD1 RPR1B
RND1 ZN212
SOCS1 TYK2
EIF3I MET18
RS19 THIK
ANM6 SUV91
FAK1 RAC1
IGF1R PTN1
CTR9 IGHA1
MMP2 TPA
CSN5 K1C9
DPF1 SNF5
NRF1 PGRC2
ESR1 SAFB2
H32 IGSF8
NLTP UBL4A
CUL1 ROA3
RING2 TCPG
CO2A1 ITA4
4ET SMAD3
ANFY1 MLP3B
CENPS FANCF
KPYM PAX8
IKKE PABP4
FANCG SAMD3
HDAC2 P53
RN114 UBE2K
ERR1 IPO13
CBLC OXA1L
GBRAP HNRPL
KPCI UBC12
PLAP RN169
ESR2 FBLL1
ATX2L PHKG2
RNF12 UBE2O
KC1E RS10
CD050 KIF17
MAOM PUR9
CUL3 EWS
1433G EPN4
PHF8 SUMO2
ASF1A MCM7
LATS2 SI1L1
BRCA1 NBN
NEDD8 RFC2
RS14 STK24
ASH2L E2F1
DIDO1 KCNK4
CIKS TRAF5
HDAC3 MEF2D
NEDD8 TEX30
1433E LRMP
ACTN1 HS90A
GCR HDAC1
ACAD9 ATP5H
PLOD1 TERF1
AMPM1 CBWD1
TRI29 TSG10
HDAC4 RBP2
DVL2 ZN250
DBLOH UBL4A
ATP5J NFKB1
NUCL ZN689
CCL25 CCL5
HXB6 SAT1
HCFC1 SAP30
KS6A1 TIM50
GBRL2 VDAC1
RAB5A RABE1
AT1A1 WDR90
CUL3 RPAP3
MYPT1 RPR1B
ERLEC FBX6
MKRN3 UB2V1
HOME1 ITPR1
DC1I2 PAF
MYC NFIL3
BAG3 NUP93
SKI SPI1
ADA2A GNAO
NEDD4 T11L1
A4 RS26
ANDR TF2H1
CO6 NCOAT
RAD21 SSU72
UBD ZN566
CADH2 PTN6
HNRPQ SUMO2
CCNA1 KC1E
ANDR PIAS3
NECA2 PSA1
CYC NRF1
AP2M1 CD22
GTSE1 TBG1
DTX1 DTX3
EIF3F ESR1
NCOA2 SUMO2
CSK21 ROA2
BUB1B CDC23
K1377 RB27A
A4 DYN2
ACTN4 CTNA1
CDK2 SERPH
M3K3 PFD6
HDAC1 TDIF1
RAB5A RUFY1
DDX23 PHF5A
RING2 SON
RBM8A SLU7
CBX5 NRF1
RL4 RS21
M3K1 TBB6
BRCA1 TOP2A
RA51B RA51D
BCL10 BINCA
1433S ZN638
APEX1 RPC4
CSN6 SMD1
EF1G ZCH14
GRB2 PTPRT
NRF1 PCGF3
1433Z IRS1
CD2A1 HAUS1
CK5P2 STAR9
ESR2 SMC1A
SF3B3 U2AF2
GMEB1 SMAD3
MED24 MED26
GSK3B PHLP1
TERA VPS53
CUL5 RL27
IRAK4 NEMO
DDX46 RFA1
PIAS3 TF65
H31T PB1
ACTC SUMO1
IKKE PML
HNRPM RFA3
COQ6 NEDD8
ERCC3 MAT1
BROX NRF1
IKKA TBB5
NRF1 UIF
RIC8A UBQL4
CTCF SMAD4
PARD3 TIAM2
CB047 T22D1
KCC2A NOS3
RING2 RYBP
ANKR6 KC1E
UB2L3 UBP26
FBLN3 SMAD4
LRRK2 RAC1
CD9 FPRP
HS90B IKKA
FYN TYK2
AKT1 GBB1
SKIL SUMO2
TI17A TIM14
DGKZ PLCG1
CITE1 JUN
LGR4 ZC3H1
PLK1 PSB7
HDAC2 LENG8
MED26 PDIA1
ERBB2 PDGFC
CLN3 SCAM3
MLP3A TBD2A
GP2 SOX30
F16P1 POTE1
ELAV1 TBCC1
DDIT3 HDAC1
RLA0 RS10
ARI1A SMCA2
HAND2 NPM
FBX6 GHC1
ARCH KPCL
DVL1 PPM1A
CLK2 ZNF30
PACN3 SOS1
DHX36 IL7RA
FOS SIR1
SNP23 STX12
NDOR1 SETD3
H2B1J ICAM1
RS17 RS23
GAGD3 POTE1
CUL4A TFG
MARE1 VCAM1
HDAC1 SMAD1
H2AZ MRGBP
CDN2C GDF9
GDIR2 TNR16
E2F3 GP116
SIA7B SMAD3
GDIR1 SET
TBL1X THB
MAP2 TBA1A
SHAN3 SRC
MLL1 NEU1
ATX10 TP4A3
ESR2 MED16
SP3 TF65
NRF1 SRS11
HDAC1 ZN148
ARAF PGFRB
EF2K MK08
RENT1 TADBP
CBS NPL4
PDCD6 PLS3
1433G TAB1
MA1A2 SMAD9
DDX3X LARP1
PHAX STK3
HDAC5 XRCC5
CUL3 RFC5
NONO RNF43
CUL3 MCM7
ARRB1 LIMA1
CD2B2 PRP6
CUL1 IF6
MYC TAF12
CHIP HUS1B
CD63 SRF
CDK4 SMAD3
EIF3H PAF
PHKG2 TCPD
LCK SH21A
CRCM CSN6
DNJB1 ISG15
GBRL2 PAIP2
MEPCE U2AF1
RFA1 THOC2
ELAV1 PP1G
FUMH IF6
H2AX LDHB
CAND1 RL13A
IF4A3 ZC3HE
ASB9 H12
CK049 RBM48
ATG7 UGDH
KDM5B SUMO1
IF4G1 SUMO2
LSMD1 RL26
COIL RSMB
6PGD AL7A1
BCCIP NRF1
ANDR MAGAB
1433B VP33B
SNP29 VCAM1
DKC1 LYPA2
P53 PIN1
FGF7 UBQL1
AIRE PRKDC
ATRAP UBC9
TRBP2 U3IP2
BLNK NTAL
DDX5 IF2B3
NCOA3 PTEN
HEYL HIPK3
CDK2 RL14
PRKRA UBC9
LYOX SOX2
DESP RAB5B
P55G PI51A
DOCK1 SNW1
ATRIP CLK2
RBM7 SRRM2
SYUA TBA1B
CBP NFYB
K0586 NRF1
MDM2 TOIP1
BTBD2 CDK2
KCC1A KPYM
EHD4 PSMG1
NKX25 SMAD4
PP1A RS24
HS90A MLF2
1433Z NPM
RL22 XPO2
MLF2 STIP1
CMBL CUL2
CDN1A MLL4
EP300 KLF5
FGF2 FGFR2
DHX40 MTDC
DX39B TBB4A
DDAH2 KS6A5
ABCB8 FMNL
M3K4 PTN11
NR2C2 RXRB
MAGD1 TIM50
CAND1 TFAM
FUCO MARK2
PINX1 RL32
EF1G GA45G
ILK NCK2
DP13A LRP2
AKAP8 CSN5
CUL2 HNRCL
CLSPN RAD9A
KRCC1 RRAGD
HS90B NTRK3
BLM TRI49
PSIP1 RFA1
CWC22 GRK5
NRP2 SEM3C
FYB SELH
ACOX1 GTR4
COPG1 TPSN
EGFR PLAK
HMOX2 RIF1
HNRPF RU1C
DAXX RELB
ANXA6 MDM2
MARH7 RN126
MYO10 TBA1A
ANXA2 ARF6
BLMH PESC
GBRL1 HNRPC
RIPK1 TNFA
CENPA NPM
FBX6 SMC1A
CAN2 CASP9
MLX MLXIP
CUL1 DCNL1
JUN PP4C
RAB3D RIMS1
KC1D PP14A
QCR1 SRPRB
AAPK1 MARK2
IF2B2 LARP1
STABP UBB
EP300 SMAD5
KANL1 RBBP5
CUL2 K22E
CF211 SAP18
G3P PA1B3
PTN6 PTPRC
DCC RS24
CTND1 TERA
RBM14 TRBP2
HDAC5 HSP71
H4 PAR10
DMTF1 FLNC
CSK GRP78
1433B GEM
CNN3 RS27
ARPC2 CADH1
M3K7 PINK1
AKT1 RARA
RFX1 RFX3
ILF2 YES
CTNB1 PTN
CAND1 MATR3
RM09 SOX2
TSC1 TSC2
FKB1A GLMN
FOXJ1 TWF2
GA45B M3K4
HXA2 ZN363
HM20B NKX31
PIR SUGT1
AMERL ELAV1
CLASR VDR
GTF2I TOPRS
EF1G GBRL2
ST65G SUPT3
RYR2 SORCN
DLG1 FBW1A
RBPMS SERF2
BIRC2 NOD2
CAC1A NO40
HDAC1 HIF1A
KDM5A SIN3B
PATZ1 RNF4
ESR2 ZFP91
E41L3 UN13A
CADH1 TCPZ
FUBP3 SUZ12
MARK2 NED4L
NGLY1 TERA
NRF1 PURG
HDAC1 PAF
DNJB5 TITIN
PAXI RNF5
ELOC PAN2
KSYK TAU
MEN1 RFA1
MYC PSA4
DYRK2 RLA0
1433Z MINK1
CBL SOCS3
CIRBP ROA0
5HT2C APBA1
IFT57 ZDH17
C170L CE170
EF1G TCPH
NRF1 TNKS2
RAF1 RASH
HSP7C TNR1B
PRPK RL3
THOC5 UTRO
SR140 WWOX
GEPH MTOR
CPNE2 PPP5
AGO1 CUL3
CUL3 EXOS9
VAMP2 VAMP8
SQSTM ULK2
NTRK1 RUSC1
HS71L MED19
LMNA MCM7
ARF1 NPM
CHRD1 NRF1
T2FA T2FB
H12 IL7RA
AURKA RLA2
CSN5 RS30
NPBW1 NPW
SH3R1 SKT
PRC2A ROA1
HDAC1 MYO1D
CAC1B MOFA1
RAVR2 SUMO1
NRF1 UBE2K
FADD RT29
CAPR1 RIOK2
BEX4 FLNB
A4 F214B
DEDD2 NR2E3
CD2AP LMNA
KI18A PP1A
NRF1 SIKE1
EF2 TYPH
DMRTA ORC5
BRSK2 KBTB7
CAB45 KITH
BTBDA LAMA5
DLG3 NMDE1
COM1 ZN350
TRI68 UB2D3
RU2A U520
FRK KHDR1
LC7L2 PTCD3
HS90B IRAK2
CSK2B TBB2B
EZH2 KLC2
HNRPL PAF
MET PGS2
MYH11 TF2B
IKKB TRI27
GBG2 GNA12
SHC1 TPOR
PTN TOM20
CDC42 MK03
RS20 RS21
APC1 SOX2
ATG9A GOGA2
EPC1 ING3
LG3BP STK4
ALBU DERL1
NPM PSMD1
B2CL1 BNI3L
BIRC2 TSG10
CLH1 DYR1A
OCEL1 SRPK1
PININ PPIG
CEP72 SAV1
CALM SET
CSPG4 FAK1
NTF3 NTRK2
PPR37 ZMY19
HEAT2 NEDD8
RL6 WWOX
ERP29 PAF
CDC5L DYST
C1GLC NRF1
DGCR6 NUP54
BCL10 CAR10
SMN WWOX
ENPL MET23
MASU1 UB2V2
MBOA7 MK06
CDC5L ESR2
DFFA NECA2
CLUS CUL1
FGFR1 NCK2
DPF3 SMCA2
AGO2 RL28
AP3B1 ARF5
PRS10 RD23B
CUL3 KLH24
NOTC3 NUMBL
CUL3 SSRA
HNRPK MATR3
DSS1 PRS6B
CYC PINX1
CK5P3 SRPRB
DDX21 DOT1L
ENPL TLR4
ASF1A H31T
CSDE1 UBC9
SMN ZBT16
ARF1 TMEDA
PPIF RAGP1
CD2 SH3K1
HBXIP ZBT16
LIMK1 MAPK2
FEN1 FINC
ODPB WRP73
ATGA1 CBR1
HSP7C VAMP2
HDAC5 TCPG
1433E KC1G1
ANKZ1 CAH2
ARRB1 ATPB
RRBP1 RS19
ANXA1 TGM2
ASB17 HS90B
CLASR TERF2
CD052 SRSF9
1433G ANKH1
CATL1 SPB13
FANCC UBP14
B3GT6 NRF1
ADRB2 EF1A1
MCM2 ORC5
ADRB2 RHOD
M3K5 MCRS1
COIA1 TCPR1
B4GT1 PLAK
BARD1 ELOA1
CAND1 UB2D1
BCL2 PP1A
CXA3 KPCG
NCF1 PRKDC
CP4F2 NCK1
PHKG2 RL23A
CXA1 CXA3
MDM2 UBP2
AT1A1 PPA5
BYST RS27
BCAT1 NRF1
DERL1 TRAM1
SYUA TRAF6
PHLP1 UBP46
RB11A RB11B
PLK1 PSA2
FYN MED28
RISC TBCB
EED SFR15
ARHGB MAP1B
NEK6 PCID2
ATF1 CREM
ASNS ESR1
ALBU LAT
PP4C TBA3C
NUP85 RBEL1
SPTB2 VCAM1
MAGAB PNKP
NRF1 RSBN1
1B07 PP2AB
COPD COPZ2
MTG8R TRI33
HDAC6 PSD2
ETV6 IRF8
GASP2 MLF2
EMD MDC1
A4 STA5B
P4K2B PLCD3
CSN7B CUL4B
PRS10 PSMD4
LYPA1 NRF1
MYC RUNX1
1433E APAF
ASB5 PTPS
EP300 PCKGC
1433E QPCTL
NU155 STAU1
CSF2R IL3RB
MRT4 PML
NCOA6 NFKB1
PMS1 PRS4
RUXE SMD3
GPR20 JAM2
A4 CP048
FAF2 PPB1
DNJA1 SAP
C1QBP TOP3B
BCL2 CASP8
CDC23 PAXI1
CUL3 KAD2
DTX3L ITCH
CTBP1 KAT2A
GBLP TNR1A
ERLN2 HMDH
NKG2C TYOBP
OCLN ZO2
FOXA1 TBP
SUMO2 WDR5
ASGR1 DYR
RAB3B RIMS1
HBB RENT1
IKKE TMED9
SYPL1 VAMP2
SYSM UBP44
CD2AP SRC8
AKT1 UBP8
ESR2 LIMA1
CSKP TSYL2
MYO5A PCY1A
MCM5 TONSL
RIPK3 RS27
RS17L RS25
MLC1 SNTA1
PFD5 SYIC
P53 TYY1
ARRD1 WWP1
DTX3L UBE2W
ELK1 MK09
HSP74 TTI1
MYC PA24A
SOS1 SRC
RLA1 TBB2A
PRS8 RN185
FAK1 SHC2
NEP TM9S1
TBP UBF1
EBP2 NOP2
1433T KANK1
CDK2 HNRPF
HORN SUMO2
ATF2 KS6A5
ILF3 RS27L
RPAB1 RPB3
BBS7 FLOT1
ING1 SAP30
COAC PSA1
ERC6L RFA3
P63 SMRD2
CACO1 GRIK2
COPE NPM
FLNB STK4
DNM3A TEBP
DPTOR RPTOR
F190B PSD11
SEPT9 SUCB2
CXXC1 OGT1
DDX24 NRX2A
DNJC7 LMAN1
CTDP1 PP1A
FOXO4 NRF1
CDK9 IF2B1
RL7A RLA1
ATL4 HXA1
ACTN4 SHC1
2A5A SHC1
GRIA1 KPCA
MP2K1 YAP1
KSYK MYD88
HDAC1 ZN687
AKT1 PLXB1
CRX NRL
A4 P85B
RINT1 ZW10
HDAC2 PP1R8
RANB9 RS27
CCNE1 PMYT1
SC22B THTM
RANB9 RMD5A
MAX RL35
ATM NEMO
SYN1 SYN2
ITB3 PARVA
MAGD2 NCOAT
CHRC1 SMCA5
RRMJ1 TACC2
FKBP5 HS90B
BAD PRDX2
CDN1A NET4
TBC13 WDR12
CLAP2 GRB2
1433B GP1BA
CDC5L ES8L2
CCL17 CXCL3
BRAF RAP1A
GCP3 RL23
CUL1 FXL18
CTBP1 ZN238
FUMH PGM1
CDC37 IFIT2
MGN SFR19
TIF1B TRAF6
CDN1B NUP50
NCK1 PAK1
PUF60 SNW1
GBRAP KEAP1
RRMJ3 SET
ARRB2 CAZA2
GTR4 PSD7
EP300 SOX9
SRS11 TPBG
MPV17 NDUS7
IL1R1 TLR3
IF4E SUMO1
ADA10 SUMO1
NELFA TCEA2
KTN1 PYRG2
ALG1 FBX6
LZTR1 TBX2
HDAC5 MEF2A
CBP STAT2
CEP57 GCC1
BCL10 KPCT
HINFP NPDC1
RBMX SOCS3
CCNB1 FLNA
TBPL1 TF2AA
ALG3 CREB3
A4 BL1S1
LDB2 RNF12
NRF1 NUBP1
GLI1 RAI1
AGO2 FKBP4
FAT1 FLNB
PA2G4 RL21
NR4A2 ZNF41
FCRL4 TFF1
RL10L RL9
1433E DNJA1
MCM7 VHL
EF1A1 SUMO3
ELAV1 TBA3C
P85A SSR2
BRAT1 UBP48
ODPB RAP1B
KRIT1 PDC10
APOL5 NCK1
FBXL7 SAHH2
HS74L STK25
FEZ1 MDC1
HD MR1L1
DTX3L UBC9
MK11 PKN1
TCPQ TF65
CSN5 TFG
MOG1 THUM1
IKKB KPYM
PSD7 SUMO2
CEBPB SMAD4
EGFR PEX19
RBM27 TTDN1
H2B2E SUMO1
PTSS1 RING2
ELF3 NLRC3
1433B CRNL1
PPT2 RS3A
HMGX3 IFT57
CAD12 CADH7
TLE1 VENTX
NOTC1 NUMB
CSK21 E41L2
ERF3B NASP
DHX15 EED
CTRO RND3
E2AK2 H1X
DUS23 TBA1A
PHLA3 RPN2
1433T M3K1
ARP3 MYPT1
KNG1 RL3R2
PLK1 PSB1
DGKA PLCB3
APC5 BUB1B
RB11A RFIP3
LST2 PRIO
CHAP1 PIN1
AGGF1 CC85B
PB1 TF3C5
SUMO2 TP53B
K6PL RING2
T22D1 TMM33
CALL3 PLCB2
CBX8 ILF3
IL2RB SOCS3
1433B RGAP1
AT7L3 UBP6
CTIF ELAV1
ANXA2 PCNA
FLIP1 HSF1
AMPB SIR7
CDC20 HSP7C
CBL EPN1
INT1 INT12
CSK22 VIME
CLUS DNLI4
MPH6 SKAP
SMAD4 TGFR1
AT132 CKLF6
PLGF VGFR1
ICLN PDLI1
GNA13 GRM1
ERG SF3B3
FANCA TAF10
CQ085 SUMO2
ANM3 VHL
ACTN1 MYOZ3
UBE2C UBS3B
ATX1 S2551
1C01 SEP15
I13R1 TM39B
PTCD3 TPR
APR GSK3B
MSH6 RAD51
FIS1 MARH5
NPM PPID
CDN1A SPRE1
SF01 SORC3
PSA1 PSA3
ELNE SLPI
PRS10 PSD13
NFASC NRCAM
AP2M1 CLC4M
GFI1B NELF
1433T TAU
HDAC3 SP1
NMI SCEL
EPN2 MPP8
KIF1A MED1
CO1A1 ITA2
TRI63 UBP13
EED RL9
DCTN2 EGFR
DKC1 RING2
PTN11 SIG11
MYOM2 SC31A
CERS1 ILK
IMB1 NOTC1
TBB4A TRAF2
SUMO2 UTP20
EIF3B IF4B
HNRPD SEN34
EZRI MDM2
CX026 SC24C
CALM PCKGC
HXK1 PLAP
QCR7 RL23
GNA12 PCKGC
DUS7 EF1A1
DCC RL38
RO52 TNNI3
K6PL TAF10
NF1 PML
FCSD2 TERA
MED12 MED29
ACO13 EFTS
NRF1 RAB18
MK67I NOP2
BIRC2 UBR5
MPPB SUMO1
CASP3 DEDD
EXOS8 XRN1
CTNB1 RXRA
MARH4 UBE2H
1433B IF4E2
AIFM1 KIBRA
FZD5 TARSH
CASP3 MK14
KC1A RS26
PHB TCAL2
KPCG SDC2
CSDE1 KS6A1
CBP PTMS
ACTA ZYX
STK24 THOC6
CRLS1 MCM7
A4 MEOX1
ELF3 GLU2B
HXK1 PARP6
GCN1L MAST2
MTF2 SUV91
RBM3 ROA1
CASP8 RB
TRI27 UCHL5
ANDR WIPI1
AGO4 RBM10
2ABB K1C16
GDIB RASFA
CFTR PCDB8
H4 PB1
PRS7 PSD11
NR6A1 UIMC1
OLA1 P53
EF1A1 RS11
ASPC1 VCIP1
HSP74 HSP7C
GEMI4 SMD1
CO4A5 CO4A6
CDK4 HSP7C
BRE1A H4
GRIA4 KPCA
MET SH2B1
ELAV1 TFAM
EGFR M4K1
SERPH UBQL4
NRF1 ZN438
MED28 TAD2A
RB SP1
SMN SRP54
K22E P85B
IFIT2 PABP4
CDK2 MARE2
5NTC NUD18
CDK2 VAT1
EMAL4 NEK6
BAK GDIR1
ARP5L SUMO2
NEDD8 PRDX6
ACVR1 RASLC
BARD1 CDK12
CT094 XPF
DDR1 SNR40
SOX2 TWST1
GBRAP ILF2
NIPA PDPK1
ARBK1 GFAP
THOC2 UBE3C
HOIL1 TRAIP
MK13 RAN
MDM2 RYR2
RANB9 SPAG8
MARH7 R144B
BCAR3 EGFR
MAP6 TBB5
CBP TIF1B
A4 GNAT2
RGPD4 UVRAG
RGPD1 RPAP3
BIRC2 RHOA
NCLN TNR14
BRD7 SUMO2
PARP2 ZN321
ATG5 EF1B
SSU72 THIC
EXOC1 MIPT3
EED PPIB
HNF4A MED14
CUL3 RT21
FINC MOES
NRF1 TM39A
IF2A RLA0
HXC8 NCK1
DAZP2 TCF7
1433Z MYLK2
HNRPM MRGBP
DD19B RAE1
DLG4 NMD3B
DBF4B PTEN
CDK9 EWS
ACON SMAD1
GRP75 SYNEM
HMHA1 MDM2
DNJA1 TRAF1
ACTN2 PKD2
MYB SUMO1
SH21B TGFI1
AURKA GRP75
DDB1 RPTOR
TPC12 TPPC1
DYHC1 MLP3B
CDC5L MAP7
SGCG SSPN
CALM RM20
PELP1 SUMO2
GRB2 TCPA
FUS TLN1
SON SUMO1
ORC2 TERF2
AMYP GP2
MAT1 PO2F2
HTSF1 Z512B
MED19 RPB2
DHSO TIPRL
ERBB3 RT17
HSP71 SAE1
SKIL ZMYM2
TIRAP U520
GBRAP TFR1
SARNP TTDN1
LARP1 TCPH
BTK TNFL6
KCNC1 KCNV2
MED14 MED9
A4 MTG1
ANM8 CN118
EED H2AW
SMAD9 ZN181
PI51C VINC
CBY1 CTNB1
DCTN1 MP2K3
CDK6 COE4
SMAD3 TPM3
1433Z TFCP2
MLKL PIPNA
EPN1 VGFR2
ACTC ARRB2
H4 SMCA5
CD81 RS23
HNRPU KSYK
GDE NHLC1
PRIO RL41
CUL5 RS20
SYNC TRM1
HDAC5 RUVB1
BAZ1B MBB1A
BAZ2A NCK1
OXSR1 TGFR2
ACL6A IN80C
NSF USO1
RS5 SRRM1
ESR1 HNRPF
EP300 FBX25
MYD88 TBK1
GPKOW MEP50
CSK21 CTR9
SMAD9 SPTB2
SP1 ZBT7A
INAR2 STAT3
MYH10 SUMO1
ACADV IF4A3
HDAC5 TXTP
PJA2 UB2J1
MPRI UROK
TN13B TR13B
PLMN UROK
NEDD4 RNF37
PRKN2 SNUT1
1433F TIAM1
E2F5 XPO1
CDC20 TRRAP
EPHA4 FYN
DHX15 SF3A2
AP2S1 TDGF1
VATA VATG1
SMN SP110
CTIF SUMO1
MCAF1 UBC9
1433B P85B
MCM3 UBD
PPIB VHL
CUL1 RL26L
P3C2A PLCB3
RBMX XRN1
DDX5 MRRP1
LMNA ROA2
1433Z MCM3
ITB3 PTN11
APLP1 MED4
P3C2A PLCB2
DLX4 GRB2
CP250 HSP71
L1CAM PEA15
M4K1 SRC
DDB1 NU133
NFKB1 PLD3
ARMX3 GPN1
SC24C USP9X
FGR KIT
HIF1A OS9
NFKB1 VPS4A
ILF3 RM42
LC7L2 SAT1
PRP6 U520
BARD1 BRCA1
GRB14 M3K14
PKP3 SNW1
1433S CYH2
M4A12 SH3R1
BBS12 PTHB1
PRDX5 UBAP2
CCNT1 T2FA
IMB1 TERF1
IMA2 RGL2
PI51C WASL
1433S CCNB3
MEX3C TBB4B
NONO TRAF1
1433Z FHOD1
CBX3 ZNF16
MCM4 TONSL
EF1A1 FA53B
1433B BAD
MEP50 ZBTB1
MED19 MED20
ANDR GSK3A
PRS10 PSB3
IGBP1 PAXI
DTX1 DTX3L
EIF3E RS2
IGSF8 RL12
KHDR3 RBM7
HS90B KPCB
ALG2 PDC6I
GANAB SIR7
CO3A1 FGF7
PICAL VCAM1
TAF10 TAF12
NMDZ1 TPA
KALRN KPCD2
HDAC1 TOP2A
TBX3 TOLIP
ANM5 OLA1
SDCB1 ULK1
RS20 RSSA
RFA2 ROA2
UB2D1 UBTD1
RPC3 TF3C3
FLNA M3K1
IGHA1 K1C9
BYST KCMF1
FLNB NDST2
FBW1A UBP37
NSD2 TF3C4
PAR14 PARP9
ATF4 GPS2
HBB RBM8A
CREB3 USE1
CUL3 RLA2
COR1A SMRD1
SMCA1 SMRC1
CUL4B PABP1
HGS VP37C
POMP PSB4
CALX LSHR
CO1A1 NID2
IGF1R TAGL
PNMA1 UBQL4
RU2A SF3B3
DNJA1 KC1A
F119B STIP1
CC85B LNX1
SUZ12 ZN326
SUMO2 USO1
TGM2 Z512B
IF4A3 RS9
CS010 IF6
DYR1B TCAL1
SKIL TRI33
RAD18 TRIM8
TAF11 TAF12
GRB2 TRY1
EP300 JUNB
EF1A1 RBM3
KAD4 NEDD8
RPN1 UBQL4
TCF19 TNR16
AVR2B GDF5
MIS12 TRFE
1433T NED4L
MAGD2 TBG1
CALL3 KCC2A
ATS4 SRPX2
ELP1 PASK
DGKH PLD2
NSD2 SF3A1
3MG EXOS9
CSF1R NEDD4
IF4B NADAP
B3A3 KPCE
CCL5 IL8
IGHA1 PLMN
ADT3 MLP3A
CEP72 NRF1
IGSF8 VPS35
MEPCE RSMN
MT1X TERF1
CTNB1 H12
LMNA TPX2
MED14 ZC3HD
AAPK2 STAT3
KPCD RL8
UCHL3 ZYX
1433G LDHB
DNJB6 GCP3
JAK1 SOCS1
GEMI5 IF4E
COIL F115A
ERGI1 ITA2
MKRN3 TRI46
E41L1 GCN1L
MAD3 SMC3
CCL23 CCR1
ASPP2 PP1A
MSH2 OTUB1
